legislation_id,title,document_type,proposed_domain,proposed_subdomain,classification_confidence,classification_reasons,scope_status,pdf_match_status,local_pdf,text_layer_status,ocr_required,official_gazette_date,official_gazette_number,source_url,human_domain,human_subdomain,validity_status,approved_for_active_rag,reviewed_by,review_notes
35433,KUMKAPI BALIKÇI BARINAĞI YÖNETMELİĞİ,Kurum Yönetmeliği,maritime,maritime,0.9,maritime: 'balıkçı barınağı' (+7),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Yönetmeliği/35433_KUMKAPI BALIKÇI BARINAĞI YÖNETMELİĞİ.pdf,available,False,1978-04-29T00:00:00,16273,https://kms.kaysis.gov.tr/Home/Goster/35433,,,needs_verification,false,,
35435,PROFESYONEL SUALTIADAMLARI YÖNETMELİĞİ,Kurum Yönetmeliği,maritime,maritime,0.9,maritime: 'sualtı' (+7),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Yönetmeliği/35435_PROFESYONEL SUALTIADAMLARI YÖNETMELİĞİ.pdf,ocr_required,True,1997-09-02T00:00:00,23098,https://kms.kaysis.gov.tr/Home/Goster/35435,,,needs_verification,false,,
35436,TELSİZ OPERATÖR YETERLİKLERİ VE SINAV YÖNETMELİĞİ,Kurum Yönetmeliği,communications,communications,0.9,communications: 'telsiz' (+7),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Yönetmeliği/35436_TELSİZ OPERATÖR YETERLİKLERİ VE SINAV YÖNETMELİĞİ.pdf,available,False,2004-06-04T00:00:00,25482,https://kms.kaysis.gov.tr/Home/Goster/35436,,,needs_verification,false,,
35437,TÜRK ULUSLARARASI GEMİ SİCİLİ YÖNETMELİĞİ,Kurum Yönetmeliği,maritime,maritime,0.9,maritime: 'gemi' (+7),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Yönetmeliği/35437_TÜRK ULUSLARARASI GEMİ SİCİLİ YÖNETMELİĞİ.pdf,available,False,2000-06-23T00:00:00,24088,https://kms.kaysis.gov.tr/Home/Goster/35437,,,needs_verification,false,,
35515,TÜRK SİLÂHLI KUVVETLERİ DALGIÇLIK YÖNETMELİĞİ,Kurum Yönetmeliği,maritime,maritime,0.9,maritime: 'dalgıç' (+7),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Yönetmeliği/35515_TÜRK SİLÂHLI KUVVETLERİ DALGIÇLIK YÖNETMELİĞİ.pdf,available,False,2001-07-14T00:00:00,24462,https://kms.kaysis.gov.tr/Home/Goster/35515,,,needs_verification,false,,
35638,"GEMİ ADAMLARININ İKAMET YERLERİ, SAĞLIK VE İAŞELERİNE DAİR YÖNETMELİK",Kurum Yönetmeliği,maritime,maritime,0.9,maritime: 'gemi' (+7),out_of_scope,matched,"Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Yönetmeliği/35638_GEMİ ADAMLARININ İKAMET YERLERİ, SAĞLIK VE İAŞELERİNE DAİR YÖNETMELİK.pdf",available,False,1989-12-20T00:00:00,20378,https://kms.kaysis.gov.tr/Home/Goster/35638,,,needs_verification,false,,
35989,KARAYOLU TAŞIMACILIK FAALİYETLERİ MESLEKİ YETERLİLİK EĞİTİMİ YÖNETMELİĞİ,Kurum Yönetmeliği,road_transport,professional_competence,0.98,road_transport: 'karayolu taşıma' (+10) | road_transport: 'karayolu taşımacılık' (+10) | road_transport: 'mesleki yeterlilik' (+5),review_required,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Yönetmeliği/35989_KARAYOLU TAŞIMACILIK FAALİYETLERİ MESLEKİ YETERLİLİK EĞİTİMİ YÖNETMEL.pdf,available,False,2004-09-03T00:00:00,25572,https://kms.kaysis.gov.tr/Home/Goster/35989,,,needs_verification,false,,
36500,KARAYOLLARI TRAFİK YÖNETMELİĞİ,Kurum Yönetmeliği,kgm_infrastructure,general,0.92,kgm_infrastructure: 'karayolları trafik' (+8),review_required,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Yönetmeliği/36500_KARAYOLLARI TRAFİK YÖNETMELİĞİ.pdf,available,False,1997-07-18T00:00:00,23053,https://kms.kaysis.gov.tr/Home/Goster/36500,,,needs_verification,false,,
36616,GEZI TEKNELERI YÖNETMELIĞININ 8 INCI MADDESINDE YER ALAN UYUMLAŞTIRILMIŞ ULUSAL STANDARTLARIN LISTESININ YAYIMLANMASINA İLIŞKIN TEBLIĞ (2005/2),Tebliğ,maritime,maritime,0.87,maritime: 'tekne' (+6),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Tebliğ/36616_GEZI TEKNELERI YÖNETMELIĞININ 8 INCI MADDESINDE YER ALAN UYUMLAŞTIRIL.pdf,available,False,2005-06-29T00:00:00,25860,https://kms.kaysis.gov.tr/Home/Goster/36616,,,needs_verification,false,,
36812,TÜRK TELEKOM PERSONELİ BİRİKTİRME VE YARDIM SANDIĞI GENEL YÖNETMELİĞİ,Kurum Yönetmeliği,communications,communications,0.64,communications: 'telekom' (+8) | Birden fazla ulaşım alanı işareti bulundu; insan kapsam kontrolü zorunlu (internal_administration=7).,review_required,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Yönetmeliği/36812_TÜRK TELEKOM PERSONELİ BİRİKTİRME VE YARDIM SANDIĞI GENEL YÖNETMELİĞİ.pdf,available,False,2003-10-07T00:00:00,25252,https://kms.kaysis.gov.tr/Home/Goster/36812,,,needs_verification,false,,
37045,GEMİ TEÇHİZATI YÖNETMELİĞİ,Kurum Yönetmeliği,maritime,maritime,0.9,maritime: 'gemi' (+7),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Yönetmeliği/37045_GEMİ TEÇHİZATI YÖNETMELİĞİ.pdf,available,False,2005-10-23T00:00:00,25975,https://kms.kaysis.gov.tr/Home/Goster/37045,,,needs_verification,false,,
37147,DÖKME YÜK GEMİLERİNİN GÜVENLİ BİR ŞEKİLDE YÜKLENMESİ VE BOŞALTILMASI HAKKINDA YÖNETMELİK,Kurum Yönetmeliği,maritime,maritime,0.9,maritime: 'gemi' (+7),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Yönetmeliği/37147_DÖKME YÜK GEMİLERİNİN GÜVENLİ BİR ŞEKİLDE YÜKLENMESİ VE BOŞALTILMASI.pdf,available,False,2005-12-31T00:00:00,26040,https://kms.kaysis.gov.tr/Home/Goster/37147,,,needs_verification,false,,
37208,DENİZCİLİK EĞİTİMİ DENETLEME VE KALİTE STANDARTLARI ESASLARI HAKKINDA YÖNETMELİK,Kurum Yönetmeliği,maritime,maritime,0.98,maritime: 'denizcilik' (+8) | maritime: 'denizci' (+7),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Yönetmeliği/37208_DENİZCİLİK EĞİTİMİ DENETLEME VE KALİTE STANDARTLARI ESASLARI HAKKINDA.pdf,ocr_required,True,2006-02-13T00:00:00,26079,https://kms.kaysis.gov.tr/Home/Goster/37208,,,needs_verification,false,,
37230,BALIKÇI GEMİLERİNİN EMNİYETİ HAKKINDA YÖNETMELİK,Kurum Yönetmeliği,maritime,maritime,0.9,maritime: 'gemi' (+7),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Yönetmeliği/37230_BALIKÇI GEMİLERİNİN EMNİYETİ HAKKINDA YÖNETMELİK.pdf,available,False,2006-02-23T00:00:00,26089,https://kms.kaysis.gov.tr/Home/Goster/37230,,,needs_verification,false,,
37280,LİMAN DEVLETİ DENETİMİ YÖNETMELİĞİ,Kurum Yönetmeliği,maritime,maritime,0.87,maritime: 'liman' (+6),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Yönetmeliği/37280_LİMAN DEVLETİ DENETİMİ YÖNETMELİĞİ.pdf,available,False,2006-03-26T00:00:00,26120,https://kms.kaysis.gov.tr/Home/Goster/37280,,,needs_verification,false,,
37310,SİVİL HAVACILIK İSTATİSTİKİ BİLGİLER YÖNETMELİĞİ(SHY-25),Kurum Yönetmeliği,aviation,aviation,0.98,aviation: 'havacılık' (+8) | aviation: 'sivil hava' (+8),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Yönetmeliği/37310_SİVİL HAVACILIK İSTATİSTİKİ BİLGİLER YÖNETMELİĞİ(SHY-25).pdf,available,False,1986-03-08T00:00:00,19041,https://kms.kaysis.gov.tr/Home/Goster/37310,,,needs_verification,false,,
37311,SİVİL HAVA VASITALARI TESCİL YÖNETMELİĞİ (SHD-T.34),Kurum Yönetmeliği,aviation,aviation,0.92,aviation: 'sivil hava' (+8),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Yönetmeliği/37311_SİVİL HAVA VASITALARI TESCİL YÖNETMELİĞİ (SHD-T.34).pdf,available,False,1967-06-02T00:00:00,12611,https://kms.kaysis.gov.tr/Home/Goster/37311,,,needs_verification,false,,
37376,DENİZ ÇEVRESİNİN PETROL VE DİĞER ZARARLI MADDELERLE KİRLENMESİNDE ACİL DURUMLARDA MÜDAHALE VE ZARARLARIN TAZMİNİ ESASLARINA DAİR KANUN KAPSAMINDA MAL VE HİZMET ALIMINA İLİŞKİN YÖNETMELİK,Kurum Yönetmeliği,maritime,maritime,0.92,maritime: 'deniz çevresi' (+8),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Yönetmeliği/37376_DENİZ ÇEVRESİNİN PETROL VE DİĞER ZARARLI MADDELERLE KİRLENMESİNDE ACİ.pdf,available,False,2006-04-26T00:00:00,26150,https://kms.kaysis.gov.tr/Home/Goster/37376,,,needs_verification,false,,
37524,DALABİLİR DENİZ ARAÇLARI HAKKINDA YÖNETMELİK,Kurum Yönetmeliği,unknown,unknown,0.0,Başlıkta güvenilir bir alan göstergesi bulunamadı.,review_required,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Yönetmeliği/37524_DALABİLİR DENİZ ARAÇLARI HAKKINDA YÖNETMELİK.pdf,available,False,2006-06-23T00:00:00,26207,https://kms.kaysis.gov.tr/Home/Goster/37524,,,needs_verification,false,,
37537,EVRENSEL HİZMET GELİRLERİNİN TAHSİLİ VE GİDERLERİN YAPILMASINA İLİŞKİN USUL VE ESASLAR HAKKINDA YÖNETMELİK,Kurum Yönetmeliği,communications,communications,0.9,communications: 'evrensel hizmet' (+7),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Yönetmeliği/37537_EVRENSEL HİZMET GELİRLERİNİN TAHSİLİ VE GİDERLERİN YAPILMASINA İLİŞKİ.pdf,available,False,2006-06-29T00:00:00,26213,https://kms.kaysis.gov.tr/Home/Goster/37537,,,needs_verification,false,,
37569,GEMİLERDE METEOROLOJİK RASAT YAPILMASI HAKKINDA YÖNETMELİK,Kurum Yönetmeliği,maritime,maritime,0.9,maritime: 'gemi' (+7),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Yönetmeliği/37569_GEMİLERDE METEOROLOJİK RASAT YAPILMASI HAKKINDA YÖNETMELİK.pdf,available,False,2006-07-16T00:00:00,26230,https://kms.kaysis.gov.tr/Home/Goster/37569,,,needs_verification,false,,
37607,SOLAS VE MARPOL SÖZLEŞMELERİNE GÖRE BİLDİRİMLERE İLİŞKİN YÖNETMELİK,Kurum Yönetmeliği,maritime,maritime,0.9,maritime: 'marpol' (+7),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Yönetmeliği/37607_SOLAS VE MARPOL SÖZLEŞMELERİNE GÖRE BİLDİRİMLERE İLİŞKİN YÖNETMELİK.pdf,available,False,2006-08-11T00:00:00,26256,https://kms.kaysis.gov.tr/Home/Goster/37607,,,needs_verification,false,,
37723,GEMİLERİN GENEL DENETİMİ VE BELGELENDİRİLMESİ HAKKINDA YÖNETMELİK,Kurum Yönetmeliği,maritime,maritime,0.9,maritime: 'gemi' (+7),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Yönetmeliği/37723_GEMİLERİN GENEL DENETİMİ VE BELGELENDİRİLMESİ HAKKINDA YÖNETMELİK.pdf,available,False,2006-11-10T00:00:00,26342,https://kms.kaysis.gov.tr/Home/Goster/37723,,,needs_verification,false,,
37906,GEMİ TRAFİK HİZMETLERİ SİSTEMLERİNİN KURULMASINA VE İŞLETİLMESİNE İLİŞKİN YÖNETMELİK,Kurum Yönetmeliği,maritime,maritime,0.9,maritime: 'gemi' (+7),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Yönetmeliği/37906_GEMİ TRAFİK HİZMETLERİ SİSTEMLERİNİN KURULMASINA VE İŞLETİLMESİNE İLİ.pdf,available,False,2007-02-18T00:00:00,26438,https://kms.kaysis.gov.tr/Home/Goster/37906,,,needs_verification,false,,
37948,ULUSLARARASI GEMİ VE LİMAN TESİSİ GÜVENLİK KODU UYGULAMA YÖNETMELİĞİ,Kurum Yönetmeliği,maritime,maritime,0.98,maritime: 'gemi' (+7) | maritime: 'liman' (+6),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Yönetmeliği/37948_ULUSLARARASI GEMİ VE LİMAN TESİSİ GÜVENLİK KODU UYGULAMA YÖNETMELİĞİ.pdf,available,False,2007-03-20T00:00:00,26468,https://kms.kaysis.gov.tr/Home/Goster/37948,,,needs_verification,false,,
37983,KABOTAJDA ÇALIŞAN 400 GROS TONDAN KÜÇÜK PETROL TANKERLERİNE DAİR YÖNETMELİK,Kurum Yönetmeliği,maritime,maritime,0.98,maritime: 'kabotaj' (+7) | maritime: 'tanker' (+7),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Yönetmeliği/37983_KABOTAJDA ÇALIŞAN 400 GROS TONDAN KÜÇÜK PETROL TANKERLERİNE DAİR YÖNE.pdf,available,False,2007-04-14T00:00:00,26493,https://kms.kaysis.gov.tr/Home/Goster/37983,,,needs_verification,false,,
38000,GEZİ TEKNELERİ YÖNETMELİĞİNİN 14 ÜNCÜ MADDESİNDE YER ALAN KAYIT SİSTEMİNE İLİŞKİN USUL VE ESASLAR İLE YÜKÜMLÜLÜKLERE İLİŞKİN TEBLİĞ (TEBLİĞ NO: 2007/1),Tebliğ,maritime,maritime,0.87,maritime: 'tekne' (+6),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Tebliğ/38000_GEZİ TEKNELERİ YÖNETMELİĞİNİN 14 ÜNCÜ MADDESİNDE YER ALAN KAYIT SİSTE.pdf,available,False,2007-05-05T00:00:00,26513,https://kms.kaysis.gov.tr/Home/Goster/38000,,,needs_verification,false,,
38031,UÇAK MÜRETTEBATI BELGELERİNİN DÜZENLENMESİNE AİT ESASLAR HAKKINDA YÖNETMELİK,Kurum Yönetmeliği,aviation,aviation,0.9,aviation: 'uçak' (+7),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Yönetmeliği/38031_UÇAK MÜRETTEBATI BELGELERİNİN DÜZENLENMESİNE AİT ESASLAR HAKKINDA YÖN.pdf,available,False,2003-06-27T00:00:00,25151,https://kms.kaysis.gov.tr/Home/Goster/38031,,,needs_verification,false,,
38062,GEMİLERDE BULUNAN GMDSS (KÜRESEL DENİZ TEHLİKE VE GÜVENLİK SİSTEMİ) TEÇHİZATINA KIYIDA BAKIM HİZMETİ VERECEK FİRMALARIN UYMAKLA YÜKÜMLÜ OLDUKLARI HUSUSLARA İLİŞKİN TEBLİĞ,Tebliğ,maritime,maritime,0.98,maritime: 'gmdss' (+8) | maritime: 'gemi' (+7),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Tebliğ/38062_GEMİLERDE BULUNAN GMDSS (KÜRESEL DENİZ TEHLİKE VE GÜVENLİK SİSTEMİ) T.pdf,available,False,2007-06-20T00:00:00,26558,https://kms.kaysis.gov.tr/Home/Goster/38062,,,needs_verification,false,,
38124,"KIYI VE LİMAN YAPILARI, DEMİRYOLLARI, HAVA MEYDANLARI İNŞAATLARINA İLİŞKİN DEPREM TEKNİK YÖNETMELİĞİ",Kurum Yönetmeliği,railway,railway,0.64,railway: 'demiryolları' (+10) | Birden fazla ulaşım alanı işareti bulundu; insan kapsam kontrolü zorunlu (maritime=6).,review_required,matched,"Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Yönetmeliği/38124_KIYI VE LİMAN YAPILARI, DEMİRYOLLARI, HAVA MEYDANLARI İNŞAATLARINA İL.pdf",available,False,2007-08-18T00:00:00,26617,https://kms.kaysis.gov.tr/Home/Goster/38124,,,needs_verification,false,,
38155,OTOMATİK TANIMLAMA SİSTEMİ (AIS) KLAS-B CS CİHAZININ GEMİLERE DONATILMASINA VE ÖZELLİKLERİNE DAİR TEBLİĞ,Tebliğ,maritime,maritime,0.9,maritime: 'gemi' (+7),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Tebliğ/38155_OTOMATİK TANIMLAMA SİSTEMİ (AIS) KLAS-B CS CİHAZININ GEMİLERE DONATIL.pdf,available,False,2007-09-11T00:00:00,26640,https://kms.kaysis.gov.tr/Home/Goster/38155,,,needs_verification,false,,
38173,TATVAN LİMAN YÖNETMELİĞİ,Kurum Yönetmeliği,maritime,maritime,0.87,maritime: 'liman' (+6),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Yönetmeliği/38173_TATVAN LİMAN YÖNETMELİĞİ.pdf,available,False,2007-10-01T00:00:00,26660,https://kms.kaysis.gov.tr/Home/Goster/38173,,,needs_verification,false,,
38211,BİR KISIM MOTORLU KARAYOLU TAŞITLARININ PİYASADAN ÇEKİLMESİNE İLİŞKİN TEBLİĞ (TEBLİĞ NO: 49),Tebliğ,road_transport,general,0.95,road_transport: 'motorlu karayolu taşıt' (+9),review_required,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Tebliğ/38211_BİR KISIM MOTORLU KARAYOLU TAŞITLARININ PİYASADAN ÇEKİLMESİNE İLİŞKİN.pdf,available,False,2007-11-17T00:00:00,26703,https://kms.kaysis.gov.tr/Home/Goster/38211,,,needs_verification,false,,
38245,YOLCU GEMİLERİNİN EMNİYETİNE VE GEMİLERDEKİ YOLCULARIN KAYIT ALTINA ALINMASINAİLİŞKİN YÖNETMELİK,Kurum Yönetmeliği,maritime,maritime,0.9,maritime: 'gemi' (+7),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Yönetmeliği/38245_YOLCU GEMİLERİNİN EMNİYETİNE VE GEMİLERDEKİ YOLCULARIN KAYIT ALTINA A.pdf,available,False,2007-12-12T00:00:00,26728,https://kms.kaysis.gov.tr/Home/Goster/38245,,,needs_verification,false,,
38328,RO-RO YOLCU GEMİLERİ VE YÜKSEK HIZLI YOLCU TEKNELERİ YÖNETMELİĞİ,Kurum Yönetmeliği,maritime,maritime,0.98,maritime: 'gemi' (+7) | maritime: 'tekne' (+6),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Yönetmeliği/38328_RO-RO YOLCU GEMİLERİ VE YÜKSEK HIZLI YOLCU TEKNELERİ YÖNETMELİĞİ.pdf,available,False,2008-01-30T00:00:00,26772,https://kms.kaysis.gov.tr/Home/Goster/38328,,,needs_verification,false,,
38521,AMATÖR DENİZCİ BELGESİ SINAVINA İLİŞKİN TEBLİĞ,Tebliğ,maritime,maritime,0.9,maritime: 'denizci' (+7),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Tebliğ/38521_AMATÖR DENİZCİ BELGESİ SINAVINA İLİŞKİN TEBLİĞ.pdf,available,False,2008-07-13T00:00:00,26935,https://kms.kaysis.gov.tr/Home/Goster/38521,,,needs_verification,false,,
38709,PETROL TANKERLERİNİN ÇİFT CİDAR VEYA EŞDEĞER TASARIM ŞARTLARININ UYGULAMA ESASLARI VE KABOTAJDA ÇALIŞAN PETROL TANKERİ OPERASYONLARININ EMNİYETLİ YÜRÜTÜLMESİ HAKKINDA YÖNETMELİK,Kurum Yönetmeliği,maritime,maritime,0.98,maritime: 'kabotaj' (+7) | maritime: 'tanker' (+7),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Yönetmeliği/38709_PETROL TANKERLERİNİN ÇİFT CİDAR VEYA EŞDEĞER TASARIM ŞARTLARININ UYGU.pdf,available,False,2008-11-03T00:00:00,27043,https://kms.kaysis.gov.tr/Home/Goster/38709,,,needs_verification,false,,
38919,GEMİLERİN TONİLATOLARINI ÖLÇME YÖNETMELİĞİ,Kurum Yönetmeliği,maritime,maritime,0.9,maritime: 'gemi' (+7),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Yönetmeliği/38919_GEMİLERİN TONİLATOLARINI ÖLÇME YÖNETMELİĞİ.pdf,available,False,2009-03-12T00:00:00,27167,https://kms.kaysis.gov.tr/Home/Goster/38919,,,needs_verification,false,,
38923,KIYI TESİSİ YAPIM TALEPLERİNİN DEĞERLENDİRİLMESİNEDAİR TEBLİĞ (TEBLİĞ NO: 2009/2),Tebliğ,maritime,maritime,0.9,maritime: 'kıyı tesis' (+7),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Tebliğ/38923_KIYI TESİSİ YAPIM TALEPLERİNİN DEĞERLENDİRİLMESİNEDAİR TEBLİĞ (TEBLİĞ.pdf,available,False,2009-03-15T00:00:00,27170,https://kms.kaysis.gov.tr/Home/Goster/38923,,,needs_verification,false,,
38927,BİR KISIM MOTORLU KARAYOLU TAŞITLARININ PİYASADAN ÇEKİLMESİNE İLİŞKİN TEBLİĞ (TEBLİĞ NO: 56),Tebliğ,road_transport,general,0.95,road_transport: 'motorlu karayolu taşıt' (+9),review_required,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Tebliğ/38927_BİR KISIM MOTORLU KARAYOLU TAŞITLARININ PİYASADAN ÇEKİLMESİNE İLİŞKİN.pdf,available,False,2009-03-19T00:00:00,27174,https://kms.kaysis.gov.tr/Home/Goster/38927,,,needs_verification,false,,
39009,SEYİR YARDIMCILARI YÖNETMELİĞİ,Kurum Yönetmeliği,unknown,unknown,0.0,Başlıkta güvenilir bir alan göstergesi bulunamadı.,review_required,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Yönetmeliği/39009_SEYİR YARDIMCILARI YÖNETMELİĞİ.pdf,available,False,2009-05-25T00:00:00,27238,https://kms.kaysis.gov.tr/Home/Goster/39009,,,needs_verification,false,,
39302,ULUSLARARASI EMNİYET YÖNETİMİ KODUNUN TÜRK BAYRAKLI GEMİLERE VE İŞLETMECİLERİNE UYGULANMASINA DAİR YÖNETMELİK,Kurum Yönetmeliği,maritime,maritime,0.9,maritime: 'gemi' (+7),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Yönetmeliği/39302_ULUSLARARASI EMNİYET YÖNETİMİ KODUNUN TÜRK BAYRAKLI GEMİLERE VE İŞLET.pdf,available,False,2009-10-27T00:00:00,27389,https://kms.kaysis.gov.tr/Home/Goster/39302,,,needs_verification,false,,
39309,DENİZ ÇEVRESİNİN PETROL VE DİĞER ZARARLI MADDELERLE KİRLENMESİNDE ACİL DURUMLARDA MÜDAHALE GÖREVİ VERİLEBİLECEK ŞİRKET/KURUM/KURULUŞLARIN SEÇİMİNE VE YETKİ BELGESİ BULUNAN ŞİRKET/KURUM/KURULUŞLAR İLE KIYI TESİSLERİNİN ÇALIŞMA USULLERİNE İLİŞKİN TEBLİĞ (TEBLİĞ NO: 2009/4),Tebliğ,maritime,maritime,0.98,maritime: 'deniz çevresi' (+8) | maritime: 'kıyı tesis' (+7),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Tebliğ/39309_DENİZ ÇEVRESİNİN PETROL VE DİĞER ZARARLI MADDELERLE KİRLENMESİNDE ACİ.pdf,available,False,2009-10-30T00:00:00,27391,https://kms.kaysis.gov.tr/Home/Goster/39309,,,needs_verification,false,,
39337,GEMİLERİN TEKNİK YÖNETMELİĞİ,Kurum Yönetmeliği,maritime,maritime,0.9,maritime: 'gemi' (+7),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Yönetmeliği/39337_GEMİLERİN TEKNİK YÖNETMELİĞİ.pdf,available,False,2009-11-17T00:00:00,27409,https://kms.kaysis.gov.tr/Home/Goster/39337,,,needs_verification,false,,
39525,DENİZCİLERE MAHSUS KIYAFET YÖNETMELİĞİ,Kurum Yönetmeliği,maritime,maritime,0.9,maritime: 'denizci' (+7),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Yönetmeliği/39525_DENİZCİLERE MAHSUS KIYAFET YÖNETMELİĞİ.pdf,available,False,2010-02-28T00:00:00,27507,https://kms.kaysis.gov.tr/Home/Goster/39525,,,needs_verification,false,,
39923,BİR KISIM MOTORLU KARAYOLU TAŞITLARININ PİYASADAN ÇEKİLMESİNE İLİŞKİN TEBLİĞ (TEBLİĞ NO: 62),Tebliğ,road_transport,general,0.95,road_transport: 'motorlu karayolu taşıt' (+9),review_required,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Tebliğ/39923_BİR KISIM MOTORLU KARAYOLU TAŞITLARININ PİYASADAN ÇEKİLMESİNE İLİŞKİN.pdf,available,False,2010-11-04T00:00:00,27749,https://kms.kaysis.gov.tr/Home/Goster/39923,,,needs_verification,false,,
39929,İNTERNET ALAN ADLARI YÖNETMELİĞİ,Kurum Yönetmeliği,communications,communications,0.84,communications: 'internet' (+5),out_of_scope,matched,Ulaştırma ve Altyapı Bakanlığı/Ulaştırma ve Altyapı Bakanlığı/Kurum Yönetmeliği/39929_İNTERNET ALAN ADLARI YÖNETMELİĞİ.pdf,available,False,2010-11-07T00:00:00,27752,https://kms.kaysis.gov.tr/Home/Goster/39929,,,needs_verification,false,,
