hizmetId,hizmetAd,kurumHiyerarsik,detail_url
40137,Piyasa Gözetimi Ve Denetimi Faaliyetleri İle İlgili İstatistikleri Tutmak Ve Değerlendirmek,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. DURMUŞ ÜNÜVAR) > TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜ > GENEL MÜDÜR YARDIMCILIĞI 2 > DENİZ ENDÜSTRİSİ DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=40137
39274,"Gemi ve Su Araçlarının İnşa, Tadilat ve Bakım-Onarımına Yönelik Teknik Kriterler ile Usul ve Esasların Belirlenmesi",ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. DURMUŞ ÜNÜVAR) > TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜ > GENEL MÜDÜR YARDIMCILIĞI 2 > DENİZ ENDÜSTRİSİ DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=39274
39852,Kullanılmış Gemi ve Deniz Araçlarının İthalinde Uygunluk Belgesi Düzenlenmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. DURMUŞ ÜNÜVAR) > TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜ > GENEL MÜDÜR YARDIMCILIĞI 2 > DENİZ ENDÜSTRİSİ DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=39852
42133,Gezi Tekneleri ve Kişisel Deniz Taşıtları Kapsamındaki Ürünler İçin Atanan Onaylanmış Kuruluşların Denetlenmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. DURMUŞ ÜNÜVAR) > TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜ > GENEL MÜDÜR YARDIMCILIĞI 2 > DENİZ ENDÜSTRİSİ DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=42133
83646,Güvensiz Ürün Bilgilerinin Ekonomi Bakanlığı Ulusal Piyasa Gözetimi Ve Denetimi Bilgi Sistemi’ne (PGDBİS) Bildirilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. DURMUŞ ÜNÜVAR) > TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜ > GENEL MÜDÜR YARDIMCILIĞI 2 > DENİZ ENDÜSTRİSİ DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=83646
83655,Gezi Tekneleri Ve Kişisel Deniz Taşıtları İle Gemi Teçhizatına Yönelik Avrupa Birliği Teknik Mevzuatının Uyumlaştırılması Ve Uygulamaya Konulması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. DURMUŞ ÜNÜVAR) > TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜ > GENEL MÜDÜR YARDIMCILIĞI 2 > DENİZ ENDÜSTRİSİ DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=83655
83669,Yangın Test Prosedürlerinin Uygulanmasına İlişkin Uluslararası Kod (FTP Kod) Kapsamında Yangın Test Laboratuvarlarının Yetkilendirilmesi.,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. DURMUŞ ÜNÜVAR) > TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜ > GENEL MÜDÜR YARDIMCILIĞI 2 > DENİZ ENDÜSTRİSİ DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=83669
83706,Gazdan Arındırma Uzmanlığı Belgesi Düzenlenmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. DURMUŞ ÜNÜVAR) > TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜ > GENEL MÜDÜR YARDIMCILIĞI 2 > DENİZ ENDÜSTRİSİ DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=83706
83758,Gemi Sanayi Çalışanlarının Mesleki Yeterliliklerinin Belirlenmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. DURMUŞ ÜNÜVAR) > TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜ > GENEL MÜDÜR YARDIMCILIĞI 2 > DENİZ ENDÜSTRİSİ DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=83758
83769,Gemi Sanayi Tesislerinin Ara Eleman İhtiyaçlarının Karşılanmasına Katkıda Bulunulması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. DURMUŞ ÜNÜVAR) > TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜ > GENEL MÜDÜR YARDIMCILIĞI 2 > DENİZ ENDÜSTRİSİ DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=83769
85245,Su Motosikleti İmalat Yetki Belgesi Verilmesi ve Belgenin Vize Edilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. DURMUŞ ÜNÜVAR) > TERSANELER VE KIYI YAPILARI GENEL MÜDÜRLÜĞÜ > GENEL MÜDÜR YARDIMCILIĞI 2 > DENİZ ENDÜSTRİSİ DAİRE BAŞKANLIĞI,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=85245
116408,Kariyer Kapısı-Kamu İş Başvurularının Alınması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > PERSONEL GENEL MÜDÜRLÜĞÜ > İNSAN KAYNAKLARI PLANLAMA DAİRESİ BAŞKANLIĞI > VERİ ANALİZİ VE SINAVLAR ŞUBESİ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=116408
39541,G3 Yetki Belgesinin Verilmesi/Yenilenmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. OSMAN BOYRAZ) > ULAŞTIRMA VE ALTYAPI BAKANLIĞI I. BÖLGE MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=39541
39544,G4 Yetki Belgesinin Verilmesi/Yenilenmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. OSMAN BOYRAZ) > ULAŞTIRMA VE ALTYAPI BAKANLIĞI I. BÖLGE MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=39544
39553,L1 Yetki Belgesi Verilmesi/Yenilenmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. OSMAN BOYRAZ) > ULAŞTIRMA VE ALTYAPI BAKANLIĞI I. BÖLGE MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=39553
39556,L2 Yetki Belgesi Verilmesi/Yenilenmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. OSMAN BOYRAZ) > ULAŞTIRMA VE ALTYAPI BAKANLIĞI I. BÖLGE MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=39556
39557,M1 Yetki Belgesinin Verilmesi/Yenilenmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. OSMAN BOYRAZ) > ULAŞTIRMA VE ALTYAPI BAKANLIĞI I. BÖLGE MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=39557
39559,P2 Yetki Belgesinin Verilmesi/Yenilenmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. OSMAN BOYRAZ) > ULAŞTIRMA VE ALTYAPI BAKANLIĞI I. BÖLGE MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=39559
39560,P1 Yetki Belgesinin Verilmesi/Yenilenmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. OSMAN BOYRAZ) > ULAŞTIRMA VE ALTYAPI BAKANLIĞI I. BÖLGE MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=39560
39562,M2 Yetki Belgesinin Verilmesi/Yenilenmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. OSMAN BOYRAZ) > ULAŞTIRMA VE ALTYAPI BAKANLIĞI I. BÖLGE MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=39562
39567,M3 Yetki Belgesinin Verilmesi/Yenilenmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. OSMAN BOYRAZ) > ULAŞTIRMA VE ALTYAPI BAKANLIĞI I. BÖLGE MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=39567
39578,T1 Yetki Belgesinin Verilmesi/Yenilenmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. OSMAN BOYRAZ) > ULAŞTIRMA VE ALTYAPI BAKANLIĞI I. BÖLGE MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=39578
40946,Kıyı Yapıları Projeleri İmar Planlarına Görüş Verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. OSMAN BOYRAZ) > ULAŞTIRMA VE ALTYAPI BAKANLIĞI I. BÖLGE MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=40946
40354,Yol Kenarı Denetim İstasyonlarında Taşıtların Belgelerinin Denetim ve Kontrollerinin Yapılması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. OSMAN BOYRAZ) > ULAŞTIRMA VE ALTYAPI BAKANLIĞI I. BÖLGE MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=40354
40361,Tehlikeli Madde ve Karayolu taşımacılığı yapan firmaların işletme denetimlerinin yapılması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. OSMAN BOYRAZ) > ULAŞTIRMA VE ALTYAPI BAKANLIĞI I. BÖLGE MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=40361
41018,Kıyı Yapıları İşletme ve Kullanma İzin Taleplerine Görüş Verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. OSMAN BOYRAZ) > ULAŞTIRMA VE ALTYAPI BAKANLIĞI I. BÖLGE MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=41018
41019,Balıkçı Barınağı Kiralama Taleplerine Görüş Verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. OSMAN BOYRAZ) > ULAŞTIRMA VE ALTYAPI BAKANLIĞI I. BÖLGE MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=41019
41028,Ulaştırma Yapıları Proje ve İnşaat İşlerinin Yapılması/Yaptırılması ve Kontrollüğünün Yapılması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. OSMAN BOYRAZ) > ULAŞTIRMA VE ALTYAPI BAKANLIĞI I. BÖLGE MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=41028
41029,Kıyı Yapılarının Tevsi Edilmesi ve Varsa  Hasarlarının Tespit Edilerek Yapılması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. OSMAN BOYRAZ) > ULAŞTIRMA VE ALTYAPI BAKANLIĞI I. BÖLGE MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=41029
37152,G2 Yetki Belgesinin Verilmesi/Yenilenmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. OSMAN BOYRAZ) > ULAŞTIRMA VE ALTYAPI BAKANLIĞI I. BÖLGE MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37152
37158,H2 Yetki Belgesinin Verilmesi/Yenilenmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. OSMAN BOYRAZ) > ULAŞTIRMA VE ALTYAPI BAKANLIĞI I. BÖLGE MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37158
37175,Yetki Belgeleri Sahibi Firmaların Ünvan Değişikliklerinin Yapılması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. OSMAN BOYRAZ) > ULAŞTIRMA VE ALTYAPI BAKANLIĞI I. BÖLGE MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37175
37176,Karayolu Taşımacılığı Yetki Belgesi Sahibi Gerçek veya Tüzel Kişilerin Adres Değişiklikleri Doğrultusunda Yetki Belgesi İle Taşıt Belgesinin Yeniden Verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. OSMAN BOYRAZ) > ULAŞTIRMA VE ALTYAPI BAKANLIĞI I. BÖLGE MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37176
37177,Yetki Belgelerinde Firma Vergi Dairesi/Numarası Değişikliklerinde Yetki Belgesinin Yeniden Verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. OSMAN BOYRAZ) > ULAŞTIRMA VE ALTYAPI BAKANLIĞI I. BÖLGE MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37177
37178,Yetki Belgesinde Kayıtlı Olan Taşıt Kartının Zayi Durumunda Yeniden Verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. OSMAN BOYRAZ) > ULAŞTIRMA VE ALTYAPI BAKANLIĞI I. BÖLGE MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37178
37179,Yetki Belgesine Özmal Taşıt Kayıtlarının Yapılması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. OSMAN BOYRAZ) > ULAŞTIRMA VE ALTYAPI BAKANLIĞI I. BÖLGE MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37179
37181,Uluslararası ve Yurtiçi Yetki Belgelerine Kiralık (Sözleşmeli) Taşıtların İlave Edilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. OSMAN BOYRAZ) > ULAŞTIRMA VE ALTYAPI BAKANLIĞI I. BÖLGE MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37181
37183,Yetki Belgesinden Özmal Taşıt Kayıt Düşümlerinin Yapılması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. OSMAN BOYRAZ) > ULAŞTIRMA VE ALTYAPI BAKANLIĞI I. BÖLGE MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37183
37190,Özel Faturalı İhracatlar İçin Özel İzin Belgesinin Verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. OSMAN BOYRAZ) > ULAŞTIRMA VE ALTYAPI BAKANLIĞI I. BÖLGE MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37190
37192,Karayolunda Faaliyet Gösterenlerin Yetki Belgelerinde Kayıtlı Olan Kiralık Taşıtların Kayıt Düşümlerinin Yapılması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. OSMAN BOYRAZ) > ULAŞTIRMA VE ALTYAPI BAKANLIĞI I. BÖLGE MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37192
37194,Yetki Belgesi İptal İşleminin Yapılması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. OSMAN BOYRAZ) > ULAŞTIRMA VE ALTYAPI BAKANLIĞI I. BÖLGE MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37194
37203,D4 Yetki Belgesinin Verilmesi/Yenilenmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. OSMAN BOYRAZ) > ULAŞTIRMA VE ALTYAPI BAKANLIĞI I. BÖLGE MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37203
37204,F1 Yetki Belgesinin Verilmesi/Yenilenmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. OSMAN BOYRAZ) > ULAŞTIRMA VE ALTYAPI BAKANLIĞI I. BÖLGE MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37204
37206,F2 Yetki Belgesinin Verilmesi veya Yenilenmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. OSMAN BOYRAZ) > ULAŞTIRMA VE ALTYAPI BAKANLIĞI I. BÖLGE MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37206
37210,Şube Açılış İşleminin Yapılması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. OSMAN BOYRAZ) > ULAŞTIRMA VE ALTYAPI BAKANLIĞI I. BÖLGE MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37210
37215,D Türü Yetki Belgelerine Hat İlavelerinin Yapılması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. OSMAN BOYRAZ) > ULAŞTIRMA VE ALTYAPI BAKANLIĞI I. BÖLGE MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37215
37239,G1 Yetki Belgesinin Verilmesi/Yenilenmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. OSMAN BOYRAZ) > ULAŞTIRMA VE ALTYAPI BAKANLIĞI I. BÖLGE MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37239
37241,N1 Yetki Belgesi Verilmesi/Yenilenmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. OSMAN BOYRAZ) > ULAŞTIRMA VE ALTYAPI BAKANLIĞI I. BÖLGE MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37241
37242,N2 Yetki Belgesinin Verilmesi/Yenilenmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. OSMAN BOYRAZ) > ULAŞTIRMA VE ALTYAPI BAKANLIĞI I. BÖLGE MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37242
37243,H1 yetki belgesi verilmesi/yenilenmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. OSMAN BOYRAZ) > ULAŞTIRMA VE ALTYAPI BAKANLIĞI I. BÖLGE MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37243
37251,T2 Yetki Belgesinin Verilmesi/Yenilenmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. OSMAN BOYRAZ) > ULAŞTIRMA VE ALTYAPI BAKANLIĞI I. BÖLGE MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37251
37281,Yolcu ve Eşya Taşımacılığı Alanında Acentelik Yapan Firmaların Yetki Belgesine Firma Kayıtlarının Yapılması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. OSMAN BOYRAZ) > ULAŞTIRMA VE ALTYAPI BAKANLIĞI I. BÖLGE MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37281
37291,Yetki belgesinin zayi durumunda yeniden Verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. OSMAN BOYRAZ) > ULAŞTIRMA VE ALTYAPI BAKANLIĞI I. BÖLGE MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37291
37333,Yetki Belgesi Sahibi Firmaların Acente Listesinden Firma Düşüm İşleminin Yapılması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. OSMAN BOYRAZ) > ULAŞTIRMA VE ALTYAPI BAKANLIĞI I. BÖLGE MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37333
42412,Karayolu Taşımacılık Faaliyetleri Tehlikeli Madde Mesleki Yeterlilik Eğitim Merkezlerinin Denetlenmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. OSMAN BOYRAZ) > ULAŞTIRMA VE ALTYAPI BAKANLIĞI I. BÖLGE MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=42412
42385,G3* Yetki Belgesinin Verilmesi/Yenilenmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. OSMAN BOYRAZ) > ULAŞTIRMA VE ALTYAPI BAKANLIĞI I. BÖLGE MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=42385
42390,F1* Yetki Belgesinin Verilmesi/Yenilenmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. OSMAN BOYRAZ) > ULAŞTIRMA VE ALTYAPI BAKANLIĞI I. BÖLGE MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=42390
37743,Kıyı Yapılarına İlişkin Projelerin Ön Onaylarının Yapılması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. OSMAN BOYRAZ) > ULAŞTIRMA VE ALTYAPI BAKANLIĞI I. BÖLGE MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=37743
98179,Yetki Belgesi Değişim İşleminin Yapılması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. OSMAN BOYRAZ) > ULAŞTIRMA VE ALTYAPI BAKANLIĞI I. BÖLGE MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=98179
98181,Yetki Belgesinin 1.Derece Yakınlar Arasında El Değiştirme İşleminin Yapılması (Gerçek Kişi),ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. OSMAN BOYRAZ) > ULAŞTIRMA VE ALTYAPI BAKANLIĞI I. BÖLGE MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=98181
98183,Yetki Belgesi Gerçek Kişiden Tüzel Kişiliğe El Değiştirme İşleminin Yapılması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. OSMAN BOYRAZ) > ULAŞTIRMA VE ALTYAPI BAKANLIĞI I. BÖLGE MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=98183
98184,Tüzel Kişilerin Aktif Ve Pasif Birleşme Yoluyla Yetki Belgelerinin El Değiştirme İşleminin Yapılması.,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. OSMAN BOYRAZ) > ULAŞTIRMA VE ALTYAPI BAKANLIĞI I. BÖLGE MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=98184
98190,Gerçek Kişilerde Vefat Nedeniyle Yetki Belgesi  El Değiştirme İşleminin Yapılması.,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. OSMAN BOYRAZ) > ULAŞTIRMA VE ALTYAPI BAKANLIĞI I. BÖLGE MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=98190
98204,Şube Düşüm İşlemlerinin Yapılması,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. OSMAN BOYRAZ) > ULAŞTIRMA VE ALTYAPI BAKANLIĞI I. BÖLGE MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=98204
98243,Tehlikeli Madde  Faaliyet Belgesi Faaliyet Konusu Ekleme,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. OSMAN BOYRAZ) > ULAŞTIRMA VE ALTYAPI BAKANLIĞI I. BÖLGE MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=98243
84169,Demiryolu Tehlikeli Madde Faaliyet Belgesinin Verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. OSMAN BOYRAZ) > ULAŞTIRMA VE ALTYAPI BAKANLIĞI I. BÖLGE MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=84169
84050,Deniz ve İç Sularda Gerçekleştirilecek Olan Tarama Faaliyetlerine Ön Onay Verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. OSMAN BOYRAZ) > ULAŞTIRMA VE ALTYAPI BAKANLIĞI I. BÖLGE MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=84050
84070,Tehlikeli Madde Faaliyet belgesinin verilmesi,ULAŞTIRMA VE ALTYAPI BAKANLIĞI > BAKAN YARDIMCILIĞI (SN. OSMAN BOYRAZ) > ULAŞTIRMA VE ALTYAPI BAKANLIĞI I. BÖLGE MÜDÜRLÜĞÜ,https://envanter.kaysis.gov.tr/HizmetDetay.aspx?ID=84070
